Word,Valence,Arousal,Dominance,VD_PC1,plutchik_label,insideout2_label
hoodlum,3.9,5.35,3.62,-1.8248215791155304,anger,anger
hoof,4.74,3.23,5.29,-0.10032111085711548,disgust,ennui
hook,4.0,4.0,5.68,-0.21684883239387662,disgust,ennui
hooker,3.42,4.91,4.36,-1.5333621218626103,disgust,disgust
hookup,5.78,4.81,4.77,0.08463108645136472,anticipation,disgust
hooky,4.4,4.24,4.56,-0.839065870027189,disgust,disgust
hooligan,3.1,5.5,3.57,-2.306232308993204,fear,fear
hoop,6.26,3.15,5.3,0.7502995342348027,trust,ennui
hoopla,5.23,5.19,5.33,0.20160837387777553,anticipation,disgust
hoot,6.0,4.91,5.32,0.6211606427391796,anticipation,disgust
hooter,4.7,3.96,5.0,-0.34106430301867857,disgust,ennui
hop,5.89,3.71,5.04,0.3491276444967037,anticipation,ennui
hope,7.48,5.29,6.78,2.5423786899713168,joy,joy
hopeful,7.44,4.84,6.58,2.369463459583984,trust,joy
hopeless,2.2,4.52,2.84,-3.3555870383876707,fear,anxiety
horde,4.21,5.05,4.26,-1.170544601553137,disgust,disgust
horizon,6.48,4.25,4.59,0.33723762568339655,anticipation,ennui
horizontal,5.86,4.25,4.45,-0.11216214696780932,anticipation,ennui
hormonal,4.1,5.41,3.52,-1.7892538488638996,anger,anger
hormone,4.86,4.87,4.33,-0.7572600904484377,disgust,disgust
horn,5.0,4.22,5.68,0.33781182872111143,anticipation,ennui
horned,4.2,4.61,3.95,-1.4097208542755233,disgust,disgust
hornet,3.37,5.73,3.83,-1.9605264853666038,anger,anger
horny,6.84,6.28,4.53,0.4916968225019722,surprise,envy
horoscope,5.29,3.95,4.96,-0.04396027374938247,anticipation,ennui
horrendous,2.58,5.81,3.68,-2.511755010604494,fear,fear
horrible,2.33,5.95,5.16,-1.5350270267070136,anger,anger
horrid,2.68,6.0,3.67,-2.463825384690132,fear,fear
horrific,2.2,6.0,4.15,-2.3683133725627656,fear,fear
horrifying,2.68,6.29,3.96,-2.2452686189731685,fear,fear
horror,3.38,6.13,3.49,-2.2112188454581005,fear,fear
horse,6.05,4.16,5.71,0.942814843483259,anticipation,ennui
horseback,5.85,5.2,6.15,1.1634860799342752,anticipation,joy
horseman,5.95,3.42,5.55,0.7667657342175733,trust,ennui
horsepower,5.57,4.52,6.0,0.8951344918650286,anticipation,disgust
horseradish,4.68,3.74,5.11,-0.26925667407247494,disgust,ennui
horseshit,2.95,4.17,5.0,-1.311720459969908,disgust,disgust
horseshoe,4.91,4.15,6.04,0.559204216317683,anticipation,ennui
horsey,5.52,4.48,5.08,0.17404896067270476,anticipation,disgust
hose,5.0,4.54,5.67,0.3302753885239749,anticipation,disgust
hospice,3.53,4.22,3.29,-2.278748550233586,disgust,anxiety
hospitable,7.0,3.62,6.24,1.8691738019907416,trust,joy
hospital,3.52,5.07,3.93,-1.8019629842279887,disgust,disgust
hospitality,7.27,3.33,7.09,2.6595295972484054,trust,joy
host,5.7,3.21,5.75,0.7788293728815601,trust,ennui
hostage,2.74,5.73,2.74,-3.131434683356943,fear,embarrassment
hostel,4.0,4.27,3.46,-1.8899385561582183,disgust,disgust
hostess,6.7,4.18,6.4,1.8233586468104321,trust,joy
hostile,2.35,5.39,4.36,-2.1268490292556477,anger,anger
hostility,2.95,6.74,4.7,-1.537813665884008,anger,envy
hot,5.73,4.76,5.0,0.23023617792975926,anticipation,disgust
hot sauce,6.32,5.04,5.83,1.1830105043499464,anticipation,joy
hotdog,6.21,3.85,5.58,0.9335868266988803,anticipation,ennui
hotel,6.6,4.55,5.59,1.1574409247308621,anticipation,joy
hothead,3.89,4.41,4.83,-0.9184589218731425,disgust,disgust
hotline,5.52,4.62,4.96,0.08361167830706456,anticipation,disgust
hotshot,4.38,3.83,5.39,-0.22463454688714488,disgust,ennui
hound,5.3,4.27,5.84,0.6247930702097946,anticipation,ennui
hour,5.05,3.38,6.25,0.7951219530136513,trust,ennui
hourglass,5.61,3.1,4.55,-0.17546291027518987,disgust,ennui
hourly,5.55,2.67,5.12,0.22083454129470123,sadness,ennui
house,7.19,3.95,6.41,2.1026788109539134,trust,joy
houseboat,6.15,5.75,5.69,0.983208029200485,anticipation,joy
houseboy,4.2,3.06,4.23,-1.1987005287556962,sadness,ennui
housebroken,5.65,4.23,6.55,1.3540115555967445,trust,joy
houseguest,5.2,3.67,4.96,-0.09387973324973133,disgust,ennui
household,6.67,3.96,7.0,2.258905238805183,trust,joy
housekeeper,5.32,3.64,5.48,0.3645744363351748,anticipation,ennui
housekeeping,5.55,3.43,5.64,0.612729431545808,anticipation,ennui
housewarming,6.26,4.23,6.13,1.3758240705971467,trust,joy
housewife,5.42,3.73,5.86,0.7064252299378669,anticipation,ennui
housework,3.94,3.59,4.76,-0.9434809701973501,disgust,ennui
housing,5.85,2.73,6.12,1.140876759342865,trust,ennui
hovel,3.82,3.69,4.83,-0.9572851681511918,disgust,ennui
hover,5.5,4.17,5.04,0.1328099866618585,anticipation,ennui
hovercraft,5.94,4.25,4.93,0.2939598353839498,anticipation,ennui
howl,5.29,5.6,5.28,0.19720581255899136,anticipation,disgust
hub,4.95,3.4,5.45,0.1367406711312189,anticipation,ennui
hubby,5.62,4.32,5.29,0.387780270924074,anticipation,ennui
huckleberry,6.48,3.21,5.1,0.7215960757373667,trust,ennui
huddle,5.32,3.68,4.96,-0.027320453915932682,anticipation,ennui
hue,6.26,3.4,4.56,0.19260295964668858,anticipation,ennui
huff,4.4,4.25,5.0,-0.507462501353175,disgust,disgust
huffy,4.24,3.77,5.0,-0.5962082071315731,disgust,ennui
hug,8.23,4.85,6.8,2.973447066201831,trust,joy
huge,5.72,4.24,4.89,0.14178872915010532,anticipation,ennui
hugger,6.81,4.8,6.44,1.9145170803216274,trust,joy
hulk,5.45,4.9,5.64,0.5572633654343093,anticipation,disgust
hull,5.05,2.67,4.91,-0.21476103340266292,sadness,ennui
human,6.45,3.62,5.71,1.1646791079292542,trust,ennui
humane,6.88,3.21,7.29,2.5939407433562938,trust,joy
humanitarian,6.75,2.85,6.59,1.9942840436117781,trust,ennui
humanity,6.78,4.35,5.95,1.528591690828481,trust,joy
humankind,6.95,4.83,5.59,1.3515721561211083,anticipation,joy
humanoid,4.52,3.89,4.59,-0.7498972701019806,disgust,ennui
humble,6.52,3.18,6.27,1.6255460052469568,trust,ennui
humbug,4.84,5.14,4.78,-0.4292134947995871,disgust,disgust
humdrum,4.24,2.64,3.81,-1.4930445905908374,sadness,ennui
humid,3.42,3.36,4.04,-1.7745282081709843,sadness,ennui
humidity,3.86,4.19,3.68,-1.8017893643773097,disgust,disgust
humiliate,2.6,5.05,3.96,-2.2896414718623674,disgust,anxiety
humiliating,2.16,5.5,2.85,-3.3702370246351334,fear,embarrassment
humiliation,2.27,5.43,3.26,-3.000230303829881,fear,embarrassment
humility,5.65,3.95,5.6,0.6380497368687603,anticipation,ennui
hummer,5.81,3.71,5.71,0.8096962848156617,anticipation,ennui
hummingbird,6.74,4.68,5.3,1.0165366515699972,anticipation,disgust
humongous,4.91,5.39,5.12,-0.13414828181889096,anticipation,disgust
humor,7.75,5.11,6.75,2.669527747880953,joy,joy
humorous,7.81,5.33,6.8,2.7404895885335354,joy,joy
hump,4.75,5.16,3.77,-1.2403134142107404,disgust,disgust
humpback,5.1,3.64,4.16,-0.7522610151321643,disgust,ennui
hunch,5.38,4.64,5.85,0.6767023632961302,anticipation,disgust
hunchback,3.7,3.89,2.95,-2.4406952045466843,sadness,anxiety
hundred,6.5,3.7,5.67,1.162266380196457,trust,ennui
hunger,3.2,4.8,3.18,-2.5446874105700354,disgust,anxiety
hungry,3.54,5.6,4.59,-1.2934647179946688,anger,anger
hunk,5.55,4.83,6.11,0.9669421208112322,anticipation,disgust
hunky,4.9,4.57,5.2,-0.07940336685294727,anticipation,disgust
hunt,3.84,5.1,5.3,-0.5919792656634685,disgust,disgust
hunting,4.75,3.71,5.76,0.25943818501945787,anticipation,ennui
huntress,4.61,4.16,5.48,-0.02923463305646681,anticipation,ennui
hurdle,4.3,4.05,4.21,-1.1583073430384714,disgust,ennui
hurl,3.32,4.43,5.11,-1.0235951731888586,disgust,disgust
hurricane,3.16,5.75,2.98,-2.7176026409573684,fear,fear
hurry,4.32,5.62,4.56,-0.883438722916388,anger,anger
hurt,2.45,4.72,3.73,-2.546178695563759,disgust,anxiety
hurtful,3.09,5.41,3.3,-2.5152628009270446,fear,embarrassment
husband,7.41,4.38,5.72,1.7046897827967793,trust,joy
hushed,5.21,3.76,3.82,-0.9474873091121626,disgust,ennui
husk,5.0,3.14,5.56,0.24737454635547118,anticipation,ennui
husky,5.29,3.71,5.04,0.016331247827711007,anticipation,ennui
hussy,4.4,6.05,4.27,-1.0576226357441525,anger,anger
hustle,4.52,5.74,4.95,-0.47858542300506,anticipation,anger
hustler,4.26,5.65,4.91,-0.6529429556835036,anger,anger
hut,5.1,2.91,5.7,0.4083507752268837,anticipation,ennui
hyacinth,6.0,4.4,5.62,0.8472538486532797,anticipation,ennui
hybrid,5.47,3.81,5.4,0.38748201392532927,anticipation,ennui
hydrant,6.26,3.5,5.81,1.134657984288773,trust,ennui
hydrate,5.74,3.5,6.57,1.419003895491367,trust,ennui
hydraulic,5.05,4.11,4.81,-0.29012543537403007,disgust,ennui
hydraulics,4.5,3.82,5.32,-0.21083034893330252,disgust,ennui
hydrogen,5.04,3.83,5.29,0.06607708747738084,anticipation,ennui
hydroponics,5.42,4.09,5.52,0.45018626323521943,anticipation,ennui
hyena,4.64,4.63,4.71,-0.5929007084025418,disgust,disgust
hygiene,6.38,4.63,7.0,2.0980536470818363,trust,joy
hygienic,5.91,3.86,7.14,1.9428732991177051,trust,joy
hygienist,5.95,3.7,5.26,0.5482089685006097,anticipation,ennui
hymen,4.9,5.35,5.55,0.18437204004683608,anticipation,disgust
hymn,6.14,2.73,5.7,0.9851978627864713,trust,ennui
hype,5.41,5.9,5.48,0.4144938958355236,anticipation,envy
hyper,5.11,5.52,5.05,-0.07597123097585019,anticipation,disgust
hyperactive,4.47,6.6,4.48,-0.860531145326233,anger,envy
hyperspace,5.42,4.64,5.27,0.2617752583068026,anticipation,disgust
hypertension,2.84,4.59,2.58,-3.196551660399632,fear,anxiety
hyperventilate,2.88,5.86,3.2,-2.707105941732558,fear,fear
hypnosis,5.72,4.1,3.08,-1.2223069465316325,disgust,disgust
hypnotic,5.25,3.73,3.94,-0.8348636003019227,disgust,ennui
hypnotist,5.1,3.83,3.39,-1.3325669103116884,disgust,ennui
hypnotize,5.7,5.05,4.67,-0.035106168409200805,anticipation,disgust
hypochondriac,2.89,5.29,3.75,-2.2870551242788917,fear,embarrassment
hypocrisy,2.62,3.96,4.35,-1.984627090951738,sadness,anxiety
hypocrite,3.25,4.77,4.85,-1.258368864592462,disgust,disgust
hypocritical,3.17,4.5,4.81,-1.3328874782702076,disgust,disgust
hypodermic,2.9,4.78,4.58,-1.6559839813053976,disgust,disgust
hypothalamus,5.3,4.04,4.46,-0.4152356769950664,disgust,ennui
hypothermia,2.57,5.78,3.12,-2.939342268255298,fear,embarrassment
hypothesis,5.78,3.29,5.6,0.7101556228137087,trust,ennui
hypothetical,4.94,4.43,5.71,0.32714150964562255,anticipation,disgust
hysterectomy,2.95,5.22,3.57,-2.389431408160452,fear,anxiety
hysteria,3.79,5.59,3.46,-2.0064172949923655,anger,anger
hysterical,4.58,6.33,5.13,-0.30964985978970055,anticipation,envy
ibuprofen,5.75,3.83,4.91,0.1735014293778288,anticipation,ennui
ice,6.06,3.3,4.89,0.33037335392920125,anticipation,ennui
ice tea,6.58,3.25,6.13,1.553315482153943,trust,ennui
iceberg,5.05,5.12,5.68,0.36554486177686074,anticipation,disgust
icebox,5.67,3.39,4.91,0.12912857648862974,anticipation,ennui
icebreaker,5.68,3.82,5.83,0.8280276812363535,anticipation,ennui
iced,5.75,4.0,5.18,0.3769853147005187,anticipation,ennui
icing,6.05,4.32,6.09,1.2291995709744523,trust,joy
icky,3.53,4.36,3.83,-1.8717807795882058,disgust,disgust
icon,6.05,3.04,5.65,0.8975962023004391,trust,ennui
icy,5.73,5.47,5.33,0.4789387044352696,anticipation,disgust
id,5.5,2.94,5.36,0.37397607297023233,anticipation,ennui
idea,7.05,4.66,6.11,1.7989331124837145,trust,joy
ideal,6.63,3.78,6.33,1.731777319152426,trust,joy
idealism,5.95,4.67,6.55,1.5204097539312407,trust,joy
idealist,6.55,4.19,6.11,1.5216027819262201,trust,joy
idealistic,6.5,4.15,5.68,1.1698028203935935,trust,ennui
identical,5.3,4.4,5.35,0.2555075005500974,anticipation,disgust
identification,5.76,4.45,5.94,0.9553013762940563,anticipation,ennui
identify,6.0,4.16,6.14,1.2391487389043865,trust,ennui
identity,5.84,4.4,6.31,1.2785225164773115,trust,joy
ideology,5.52,3.96,4.88,0.023320156729971123,anticipation,ennui
idiocy,3.1,4.16,3.95,-2.01984758150201,disgust,anxiety
idiot,3.03,4.85,4.2,-1.870262822851643,disgust,disgust
idiotic,3.24,4.56,5.2,-1.0001400643038276,disgust,disgust
idle,4.29,4.1,4.9,-0.6438395760471903,disgust,ennui
idol,5.4,4.38,6.76,1.3736116344578677,trust,joy
idyllic,6.11,4.1,5.05,0.47868943013913795,anticipation,ennui
iffy,3.81,4.5,5.21,-0.6764470472711479,disgust,disgust
ignite,4.7,5.86,5.84,0.291996673540802,anticipation,envy
ignition,5.81,4.33,5.88,0.9378157681669851,anticipation,ennui
ignorance,2.84,3.76,3.88,-2.216814434771864,sadness,sadness
ignorant,3.24,4.18,4.07,-1.8517578065802718,disgust,disgust
ignore,3.33,3.8,4.83,-1.229068892097536,disgust,ennui
iguana,5.23,4.33,4.46,-0.4540619232731152,disgust,disgust
illegal,2.53,5.55,4.72,-1.75569826315803,anger,anger
illegitimate,2.79,4.0,4.15,-2.041063582504923,sadness,anxiety
illicit,2.68,4.77,3.5,-2.5919448680414554,fear,anxiety
illiterate,3.53,4.42,3.88,-1.8340985786025226,disgust,disgust
illness,1.95,5.11,3.02,-3.3585962801179567,fear,embarrassment
illogical,3.5,4.78,3.36,-2.242633288687079,disgust,anxiety
illuminate,6.58,5.74,6.53,1.8547730900394104,surprise,joy
illuminating,6.56,5.38,5.78,1.2784468620318596,anticipation,joy
illumination,6.84,4.0,6.18,1.735209455029523,trust,joy
illusion,5.16,4.5,3.73,-1.0430483039421419,disgust,disgust
illustrate,6.24,3.78,5.73,1.0632732494893806,trust,ennui
illustration,6.37,4.0,6.26,1.534810465882572,trust,joy
illustrious,6.21,4.09,5.61,0.9561961472902906,anticipation,ennui
image,5.58,3.48,6.04,0.930826859264725,trust,ennui
imagery,6.86,4.55,5.55,1.2715069358322126,anticipation,joy
imaginable,6.85,3.0,6.19,1.74829250183781,trust,ennui
imaginary,6.22,3.8,6.0,1.2556639215897705,trust,ennui
imagination,7.22,4.41,6.55,2.2248287935472755,trust,joy
imaginative,6.65,5.18,7.05,2.2854942265685665,joy,joy
imagine,7.2,4.46,6.92,2.4925838676190333,trust,joy
imaging,5.95,4.9,5.61,0.8119843754003938,anticipation,disgust
imbalance,3.9,4.58,3.86,-1.6439470143842503,disgust,disgust
imbecile,3.0,5.17,3.12,-2.7008381839758533,fear,anxiety
imitate,5.44,3.95,5.04,0.09953034699495941,anticipation,ennui
imitation,4.54,4.46,4.5,-0.8066320186539107,disgust,disgust
immaculate,6.53,4.85,7.35,2.445028153148868,trust,joy
immaterial,4.68,3.08,5.21,-0.1938922721011085,disgust,ennui
immature,3.17,4.21,4.19,-1.8001467704926808,disgust,disgust
immediate,5.85,4.64,5.84,0.929856433823038,anticipation,disgust
immense,5.48,5.85,4.62,-0.19481371484018137,anticipation,envy
immigrant,5.43,5.05,4.1,-0.6144416381470386,disgust,disgust
immigration,4.0,4.22,3.5,-1.8597927953696713,disgust,disgust
imminent,5.25,3.45,3.55,-1.1287847679902532,sadness,ennui
immobile,2.89,4.38,3.63,-2.3774924066445315,disgust,anxiety
immoral,2.79,5.42,4.15,-2.041063582504923,anger,anger
immorality,4.32,5.81,4.0,-1.3054793739560415,anger,anger
immortal,6.24,5.3,4.94,0.4678944739155833,anticipation,disgust
immortality,5.42,4.9,5.45,0.3974311818552632,anticipation,disgust
immune,6.38,4.5,6.17,1.4725291107194922,trust,joy
immunity,6.14,3.67,5.47,0.8118597382523274,anticipation,ennui
impact,5.76,5.85,5.25,0.4352870026916254,anticipation,envy
impair,3.26,3.9,4.12,-1.8029823923722892,disgust,ennui
impart,5.63,3.76,5.13,0.2727438343810369,anticipation,ennui
impartial,5.22,3.89,5.0,-0.052640759238885046,anticipation,ennui
impatience,3.63,4.22,4.29,-1.46963846440842,disgust,disgust
impatient,3.53,4.61,3.95,-1.7813434972225657,disgust,disgust
impeach,3.45,5.74,5.71,-0.49930287541570967,anticipation,anger
impeachment,3.08,4.16,4.46,-1.6465823446703398,disgust,disgust
impeccable,5.9,4.88,6.18,1.2138284335814344,anticipation,joy
impede,3.95,4.7,4.58,-1.07359028713466,disgust,disgust
impediment,4.5,4.85,4.56,-0.7835998039156904,disgust,disgust
impending,3.68,4.55,3.8,-1.8111910010123675,disgust,disgust
impenetrable,4.95,4.61,4.19,-0.812850793708002,disgust,disgust
imperative,5.21,3.67,4.65,-0.3219627727498181,disgust,ennui
imperfect,4.1,5.05,4.48,-1.0657555899387785,disgust,disgust
imperial,4.5,4.67,4.79,-0.6102616793815465,disgust,disgust
imperialist,4.29,4.17,4.55,-0.9076149829469744,disgust,disgust
impersonal,3.85,4.21,4.79,-0.9707911091062887,disgust,disgust
impersonate,4.73,4.12,5.96,0.399073775739892,anticipation,ennui
impersonation,5.5,4.39,5.14,0.208174388633225,anticipation,disgust
impersonator,4.21,3.95,3.86,-1.4720022094386038,disgust,ennui
impertinence,4.37,3.35,5.6,-0.07191590935842448,disgust,ennui
impertinent,4.24,3.88,4.63,-0.8750564944256302,disgust,ennui
impervious,5.21,4.36,4.58,-0.37471785412977504,disgust,disgust
impetuous,4.55,4.39,4.77,-0.5976015267200709,disgust,disgust
implant,4.39,4.15,4.08,-1.2063616061008993,disgust,disgust
implement,5.05,3.82,6.95,1.3226727668132188,trust,ennui
implicate,4.48,4.35,4.38,-0.9303489406864498,disgust,disgust
implication,4.77,3.71,4.82,-0.4378939802890897,disgust,ennui
implore,4.47,4.57,4.61,-0.7625574227634562,disgust,disgust
implosion,3.32,5.82,3.46,-2.2671078057164102,fear,fear
imply,4.79,4.0,4.74,-0.48709228864388315,disgust,ennui
impolite,3.1,5.25,3.95,-2.01984758150201,disgust,disgust
import,5.28,3.95,5.58,0.4177524118619417,anticipation,ennui
importance,6.39,4.15,5.8,1.1992274300365848,trust,ennui
important,6.82,4.71,6.39,1.8823814859470935,trust,joy
impose,3.86,4.89,5.38,-0.5205945308640753,disgust,disgust
imposition,3.35,3.76,3.88,-1.9339374976032204,sadness,sadness
impossibility,3.67,3.83,3.67,-1.9147113301862941,sadness,sadness
impossible,3.5,4.52,3.5,-2.1371231259271655,disgust,anxiety
impostor,3.47,4.6,4.35,-1.513165529003998,disgust,disgust
impotence,3.1,4.61,3.77,-2.1555035050504703,disgust,anxiety
impotent,2.95,3.71,3.95,-2.1030466806692583,sadness,sadness
impound,2.68,4.23,3.08,-2.908475356321196,sadness,anxiety
impoverished,2.43,4.64,3.3,-2.8813388372629363,fear,anxiety
impractical,3.77,4.53,4.43,-1.2864758090924082,disgust,disgust
impregnable,4.68,3.95,5.61,0.10756533578435876,anticipation,ennui
impregnate,4.5,6.21,5.08,-0.3917049136645829,anger,envy
impress,6.25,4.82,6.62,1.739563033645694,trust,joy
impressed,6.66,4.9,6.38,1.7860993399715592,trust,joy
impression,6.0,3.86,5.43,0.7040614849076826,anticipation,ennui
impressionable,5.4,4.0,5.19,0.19039052350741026,anticipation,ennui
impressive,7.05,4.1,6.08,1.7763237918923043,trust,joy
imprint,5.24,2.43,5.32,0.1996185402917888,sadness,ennui
imprison,2.48,4.7,3.42,-2.763168521841547,fear,anxiety
imprisonment,3.1,5.14,2.93,-2.788564481609951,fear,anxiety
improbable,4.05,3.95,4.78,-0.8673954170804278,disgust,ennui
impromptu,5.81,4.45,5.05,0.3122912318046411,anticipation,disgust
improper,3.55,4.8,4.59,-1.287918111383519,disgust,disgust
impropriety,3.84,3.27,3.68,-1.8128825775996098,sadness,sadness
improve,6.14,4.61,6.04,1.241436829489118,anticipation,joy
improvement,6.53,4.95,6.6,1.8797951383636173,trust,joy
improvisation,5.52,4.62,6.25,1.0558124637376956,anticipation,joy
improvise,5.78,4.15,5.88,0.9211759483335358,anticipation,ennui
impudence,4.85,3.95,4.59,-0.5668592519340345,disgust,ennui
impudent,4.58,3.8,4.35,-0.8974921951663615,disgust,ennui
impulse,5.16,5.33,4.74,-0.2818678440313375,anticipation,disgust
impulsive,4.67,6.0,3.72,-1.3223684680856227,anger,anger
impure,3.68,4.38,5.3,-0.6807249714418664,disgust,disgust
inability,3.0,3.5,3.4,-2.489817858456026,sadness,sadness
inaccessible,3.82,4.05,3.41,-2.0274596761445993,disgust,anxiety
inaccurate,3.35,3.95,3.71,-2.0620569809545435,sadness,anxiety
inactive,4.24,3.05,5.04,-0.5660624463430264,sadness,ennui
inadequate,2.57,4.3,3.71,-2.494692296624234,disgust,anxiety
inadmissible,3.57,4.19,3.21,-2.3168536453660797,disgust,anxiety
inalienable,6.1,4.4,4.4,-0.01672578928589571,anticipation,disgust
inane,4.32,3.3,5.0,-0.5518353542423741,disgust,ennui
inanimate,4.55,3.05,4.73,-0.627747287508617,sadness,ennui
inappropriate,3.7,4.95,4.35,-1.385593576947551,disgust,disgust
inaudible,3.61,3.33,4.26,-1.50334099822213,sadness,ennui
inaugural,5.0,3.78,5.14,-0.06915594192426908,anticipation,ennui
inbound,5.11,4.05,5.95,0.6023083867664507,anticipation,ennui
inbred,3.25,3.57,3.92,-1.9592578029261725,sadness,sadness
incantation,4.63,3.6,4.52,-0.7416396787592887,disgust,ennui
incapable,3.55,3.9,2.59,-2.795206150810854,sadness,anxiety
incarceration,2.05,5.26,3.39,-3.0242819267124017,fear,embarrassment
incarnate,4.62,4.7,4.83,-0.5135566392592011,disgust,disgust
incense,5.79,3.95,4.45,-0.15098839324585864,disgust,ennui
incentive,7.05,4.61,6.7,2.2435830841147784,trust,joy
inception,5.68,5.73,4.59,-0.10649090320859436,anticipation,envy
incessant,3.21,4.71,3.55,-2.260292516664829,disgust,anxiety
incest,2.16,4.36,3.53,-2.8577590912298394,sadness,anxiety
inch,5.4,3.29,4.46,-0.35976961088356724,disgust,ennui
incident,4.2,5.65,5.05,-0.5807124325904894,disgust,disgust
incidental,5.19,3.27,5.5,0.30754143078449947,anticipation,ennui
incinerator,3.2,5.67,4.18,-1.7910433908563683,anger,anger
incision,2.95,4.9,4.05,-2.027682278697892,disgust,disgust
incite,4.76,4.77,5.67,0.1971568298563776,anticipation,disgust
inclination,4.89,4.1,5.1,-0.16031437543546467,anticipation,ennui
inclined,4.95,3.79,5.37,0.07644914955412543,anticipation,ennui
include,6.39,3.05,5.84,1.2293731908251315,trust,ennui
incoherent,3.81,2.96,4.05,-1.5506741101390022,sadness,ennui
income,6.26,3.82,6.36,1.5491621951312904,trust,joy
incoming,5.62,4.15,4.81,0.026031141461513283,anticipation,ennui
incomparable,4.71,3.0,4.18,-0.9535057925727364,sadness,ennui
incompatible,3.2,3.61,3.46,-2.333667085050209,sadness,sadness
incompetence,2.26,5.17,3.09,-3.1338963937923543,fear,embarrassment
incompetent,2.77,4.5,2.81,-3.062039782143537,fear,anxiety
incomplete,3.55,4.12,3.96,-1.7627138438031293,disgust,disgust
incomprehensible,3.48,5.0,3.72,-1.9824146548124584,disgust,disgust
inconceivable,5.05,4.41,4.47,-0.5463644020766769,disgust,disgust
inconclusive,3.79,4.05,4.2,-1.4487207204042518,disgust,ennui
inconsequential,3.74,3.15,4.4,-1.3257249495172674,sadness,ennui
inconsiderate,2.58,5.05,4.41,-1.9615948762135174,disgust,disgust
inconsistent,3.32,3.2,4.3,-1.6340468291569297,sadness,ennui
inconspicuous,5.05,3.55,5.67,0.3580084215797242,anticipation,ennui
inconvenience,3.05,6.26,3.6,-2.3113560214575433,fear,fear
inconvenient,2.73,4.83,3.79,-2.3456550692687426,disgust,anxiety
incorporate,5.37,2.71,5.26,0.22650578505391672,anticipation,ennui
incorrect,3.09,3.62,4.62,-1.5204526949050035,sadness,ennui
incorrigible,4.0,4.78,4.12,-1.3925335031471977,disgust,disgust
increase,5.9,5.06,6.09,1.1460004718072045,anticipation,joy
incredible,7.59,6.35,7.74,3.326889621619086,joy,joy
incriminate,2.84,5.95,3.75,-2.314788157334641,fear,fear
incriminating,3.0,5.27,3.5,-2.4144534564846594,fear,embarrassment
incubation,4.45,3.14,4.73,-0.6832133536201156,sadness,ennui
incubator,3.9,3.33,5.35,-0.521017425010886,disgust,ennui
incumbent,4.05,3.19,4.21,-1.2969725083172186,sadness,ennui
incur,4.8,4.0,5.04,-0.25545247611863325,disgust,ennui
incurable,1.9,4.9,2.8,-3.5521309975107136,fear,anxiety
indebted,3.21,4.25,3.2,-2.524067923564612,sadness,anxiety
indecent,4.52,5.4,4.43,-0.8704803132561676,disgust,disgust
indecision,3.85,4.1,4.0,-1.566169884680086,disgust,disgust
indecisive,3.52,4.81,3.62,-2.0355926303392256,disgust,anxiety
indefinite,4.55,4.8,4.23,-1.0045692973654505,disgust,disgust
independence,7.53,5.27,7.1,2.811277809335439,joy,joy
independent,6.86,6.75,7.36,2.6356026115139515,joy,joy
indescribable,5.05,5.7,5.21,0.01133217251143716,anticipation,disgust
indestructible,5.95,4.32,5.63,0.8270572557946668,anticipation,ennui
indicate,5.05,3.32,5.75,0.4182999431568176,anticipation,ennui
indication,5.0,3.83,6.06,0.6241965562123049,anticipation,ennui
indicative,4.71,3.71,4.91,-0.40334565818175877,disgust,ennui
indicator,5.47,2.86,5.04,0.1161701668284087,disgust,ennui
indict,3.67,3.76,4.78,-1.0781664683041232,disgust,ennui
indictment,3.89,5.25,4.17,-1.4158639748841633,disgust,disgust
indie,5.57,4.1,5.84,0.7745514487108416,anticipation,ennui
indifference,4.35,3.61,5.64,-0.05286336179217785,disgust,ennui
indifferent,4.28,3.19,4.85,-0.687068383644024,sadness,ennui
indigenous,4.75,4.22,4.96,-0.343477030751476,disgust,ennui
indigent,4.7,4.19,4.61,-0.6349854707070087,disgust,ennui
indigestion,2.48,3.3,3.59,-2.6350490384902234,sadness,sadness
indignant,3.32,4.5,5.61,-0.646773163332025,disgust,disgust
indignation,4.33,4.05,5.0,-0.5462887476312244,disgust,ennui
indignity,3.37,4.65,4.5,-1.4555849921584467,disgust,disgust
indirect,3.58,3.77,4.41,-1.4069342150985291,disgust,ennui
indiscreet,3.84,4.38,4.4,-1.2702588834057689,disgust,disgust
indiscretion,4.11,4.22,3.29,-1.957045366786893,disgust,anxiety
indispensable,6.37,4.15,5.75,1.150452015828602,trust,ennui
indisposed,4.52,4.6,4.31,-0.9609175956218077,disgust,disgust
indistinct,4.32,4.39,4.21,-1.1472141298161713,disgust,disgust
individual,6.17,3.47,6.86,1.8760647454877752,trust,joy
individuality,6.95,5.67,7.25,2.6026212288457966,joy,joy
indivisible,5.38,4.1,4.95,-0.0015772544461700989,anticipation,ennui
indoor,6.29,2.86,6.54,1.7014579385132003,trust,ennui
induce,5.0,3.17,3.73,-1.13179400972054,sadness,ennui
induction,5.32,4.09,4.91,-0.06500265490161589,anticipation,ennui
indulge,6.33,5.2,5.5,0.9398545844555857,anticipation,disgust
indulgence,5.74,5.29,4.91,0.1679548227666791,anticipation,disgust
indulgent,4.86,4.68,5.85,0.3882788195163367,anticipation,disgust
industrial,4.65,4.72,5.08,-0.30850581449733444,anticipation,disgust
